example_id,fidelity_level,independent_tokens,nested_tokens,structural_gap,structural_gap_normalized
5ab859a955429934fafe6d7b,0.25,13,13,0,0.0
5ab859a955429934fafe6d7b,0.28571428571428575,13,13,0,0.0
5ab859a955429934fafe6d7b,0.3333333333333333,13,13,0,0.0
5ab859a955429934fafe6d7b,0.4,47,47,0,0.0
5ab859a955429934fafe6d7b,0.4444444444444445,47,47,0,0.0
5ab859a955429934fafe6d7b,0.5,47,47,0,0.0
5ab859a955429934fafe6d7b,0.6,47,47,0,0.0
5ab859a955429934fafe6d7b,0.6666666666666666,47,47,0,0.0
5ab859a955429934fafe6d7b,0.75,156,156,0,0.0
5ab859a955429934fafe6d7b,0.8,156,156,0,0.0
5ab859a955429934fafe6d7b,0.8571428571428571,156,156,0,0.0
5ab859a955429934fafe6d7b,0.923076923076923,156,156,0,0.0
5ab859a955429934fafe6d7b,1.0,156,156,0,0.0
5ab96ab755429970cfb8eacd,0.16666666666666666,19,19,0,0.0
5ab96ab755429970cfb8eacd,0.18181818181818182,19,19,0,0.0
5ab96ab755429970cfb8eacd,0.2,19,19,0,0.0
5ab96ab755429970cfb8eacd,0.25,19,19,0,0.0
5ab96ab755429970cfb8eacd,0.28571428571428575,34,34,0,0.0
5ab96ab755429970cfb8eacd,0.3333333333333333,34,34,0,0.0
5ab96ab755429970cfb8eacd,0.4,34,34,0,0.0
5ab96ab755429970cfb8eacd,0.4444444444444445,34,34,0,0.0
5ab96ab755429970cfb8eacd,0.5,34,34,0,0.0
5ab96ab755429970cfb8eacd,0.6,63,63,0,0.0
5ab96ab755429970cfb8eacd,0.6666666666666666,63,63,0,0.0
5ab96ab755429970cfb8eacd,0.75,63,63,0,0.0
5ab96ab755429970cfb8eacd,0.8,98,98,0,0.0
5ab96ab755429970cfb8eacd,0.8571428571428571,98,98,0,0.0
5ab96ab755429970cfb8eacd,0.923076923076923,98,98,0,0.0
5ab96ab755429970cfb8eacd,1.0,,,,
5aba5d2e55429901930fa799,0.16666666666666666,25,25,0,0.0
5aba5d2e55429901930fa799,0.18181818181818182,25,25,0,0.0
5aba5d2e55429901930fa799,0.2,25,25,0,0.0
5aba5d2e55429901930fa799,0.25,25,25,0,0.0
5aba5d2e55429901930fa799,0.28571428571428575,25,25,0,0.0
5aba5d2e55429901930fa799,0.3333333333333333,25,25,0,0.0
5aba5d2e55429901930fa799,0.4,,,,
5aba5d2e55429901930fa799,0.4444444444444445,,,,
5aba5d2e55429901930fa799,0.5,,,,
5aba5d2e55429901930fa799,0.6,,,,
5aba5d2e55429901930fa799,0.6666666666666666,,,,
5aba5d2e55429901930fa799,0.75,,,,
5aba5d2e55429901930fa799,0.8,,,,
5aba5d2e55429901930fa799,0.8571428571428571,,,,
5aba5d2e55429901930fa799,0.923076923076923,,,,
5aba5d2e55429901930fa799,1.0,,,,
5adddccd5542997dc7907069,0.16666666666666666,19,19,0,0.0
5adddccd5542997dc7907069,0.18181818181818182,19,19,0,0.0
5adddccd5542997dc7907069,0.2,19,19,0,0.0
5adddccd5542997dc7907069,0.25,19,19,0,0.0
5adddccd5542997dc7907069,0.28571428571428575,56,67,11,0.19642857142857142
5adddccd5542997dc7907069,0.3333333333333333,56,67,11,0.19642857142857142
5adddccd5542997dc7907069,0.4,56,67,11,0.19642857142857142
5adddccd5542997dc7907069,0.4444444444444445,56,67,11,0.19642857142857142
5adddccd5542997dc7907069,0.5,56,67,11,0.19642857142857142
5adddccd5542997dc7907069,0.6,154,154,0,0.0
5adddccd5542997dc7907069,0.6666666666666666,154,154,0,0.0
5adddccd5542997dc7907069,0.75,154,154,0,0.0
5adddccd5542997dc7907069,0.8,,,,
5adddccd5542997dc7907069,0.8571428571428571,,,,
5adddccd5542997dc7907069,0.923076923076923,,,,
5adddccd5542997dc7907069,1.0,,,,
5ae33c4d5542992f92d82262,0.16666666666666666,34,34,0,0.0
5ae33c4d5542992f92d82262,0.18181818181818182,34,34,0,0.0
5ae33c4d5542992f92d82262,0.2,34,34,0,0.0
5ae33c4d5542992f92d82262,0.25,34,34,0,0.0
5ae33c4d5542992f92d82262,0.28571428571428575,34,34,0,0.0
5ae33c4d5542992f92d82262,0.3333333333333333,34,34,0,0.0
5ae33c4d5542992f92d82262,0.4,81,81,0,0.0
5ae33c4d5542992f92d82262,0.4444444444444445,81,81,0,0.0
5ae33c4d5542992f92d82262,0.5,81,81,0,0.0
5ae33c4d5542992f92d82262,0.6,81,81,0,0.0
5ae33c4d5542992f92d82262,0.6666666666666666,81,81,0,0.0
5ae33c4d5542992f92d82262,0.75,146,146,0,0.0
5ae33c4d5542992f92d82262,0.8,146,146,0,0.0
5ae33c4d5542992f92d82262,0.8571428571428571,146,146,0,0.0
5ae33c4d5542992f92d82262,0.923076923076923,146,146,0,0.0
5ae33c4d5542992f92d82262,1.0,146,146,0,0.0
