example_id,fidelity_level,independent_tokens,nested_tokens,structural_gap,structural_gap_normalized
5a72120e55429971e9dc923f,0.6,42,42,0,0.0
5a72120e55429971e9dc923f,0.7,,,,
5a72120e55429971e9dc923f,0.8,,,,
5a72120e55429971e9dc923f,0.9,,,,
5a72120e55429971e9dc923f,0.95,,,,
5a7506f455429916b0164240,0.6,,,,
5a7506f455429916b0164240,0.7,,,,
5a7506f455429916b0164240,0.8,,,,
5a7506f455429916b0164240,0.9,,,,
5a7506f455429916b0164240,0.95,,,,
5a750ccc5542993748c897a8,0.6,110,110,0,0.0
5a750ccc5542993748c897a8,0.7,110,110,0,0.0
5a750ccc5542993748c897a8,0.8,110,110,0,0.0
5a750ccc5542993748c897a8,0.9,110,110,0,0.0
5a750ccc5542993748c897a8,0.95,110,110,0,0.0
5a75d00a5542992db94736d1,0.6,52,52,0,0.0
5a75d00a5542992db94736d1,0.7,81,81,0,0.0
5a75d00a5542992db94736d1,0.8,81,81,0,0.0
5a75d00a5542992db94736d1,0.9,81,81,0,0.0
5a75d00a5542992db94736d1,0.95,81,81,0,0.0
5a77474855429972597f14e4,0.6,,,,
5a77474855429972597f14e4,0.7,,,,
5a77474855429972597f14e4,0.8,,,,
5a77474855429972597f14e4,0.9,,,,
5a77474855429972597f14e4,0.95,,,,
5a79305755429907847277dd,0.6,189,230,41,0.21693121693121692
5a79305755429907847277dd,0.7,230,230,0,0.0
5a79305755429907847277dd,0.8,230,230,0,0.0
5a79305755429907847277dd,0.9,230,230,0,0.0
5a79305755429907847277dd,0.95,230,230,0,0.0
5a7a5ec855429941d65f25e4,0.6,,,,
5a7a5ec855429941d65f25e4,0.7,,,,
5a7a5ec855429941d65f25e4,0.8,,,,
5a7a5ec855429941d65f25e4,0.9,,,,
5a7a5ec855429941d65f25e4,0.95,,,,
5a7da9ae5542995f4f4022b1,0.6,,,,
5a7da9ae5542995f4f4022b1,0.7,,,,
5a7da9ae5542995f4f4022b1,0.8,,,,
5a7da9ae5542995f4f4022b1,0.9,,,,
5a7da9ae5542995f4f4022b1,0.95,,,,
5a7dafe15542991319bc93f3,0.6,,,,
5a7dafe15542991319bc93f3,0.7,,,,
5a7dafe15542991319bc93f3,0.8,,,,
5a7dafe15542991319bc93f3,0.9,,,,
5a7dafe15542991319bc93f3,0.95,,,,
5a8257fa55429940e5e1a866,0.6,135,135,0,0.0
5a8257fa55429940e5e1a866,0.7,135,135,0,0.0
5a8257fa55429940e5e1a866,0.8,135,135,0,0.0
5a8257fa55429940e5e1a866,0.9,135,135,0,0.0
5a8257fa55429940e5e1a866,0.95,135,135,0,0.0
5a89dfcc55429946c8d6e9f0,0.6,,,,
5a89dfcc55429946c8d6e9f0,0.7,,,,
5a89dfcc55429946c8d6e9f0,0.8,,,,
5a89dfcc55429946c8d6e9f0,0.9,,,,
5a89dfcc55429946c8d6e9f0,0.95,,,,
5a8ac38855429970aeb70300,0.6,,,,
5a8ac38855429970aeb70300,0.7,,,,
5a8ac38855429970aeb70300,0.8,,,,
5a8ac38855429970aeb70300,0.9,,,,
5a8ac38855429970aeb70300,0.95,,,,
5a8dde01554299653c1aa159,0.6,,,,
5a8dde01554299653c1aa159,0.7,,,,
5a8dde01554299653c1aa159,0.8,,,,
5a8dde01554299653c1aa159,0.9,,,,
5a8dde01554299653c1aa159,0.95,,,,
5ab310bb554299233954fef9,0.6,86,86,0,0.0
5ab310bb554299233954fef9,0.7,,,,
5ab310bb554299233954fef9,0.8,,,,
5ab310bb554299233954fef9,0.9,,,,
5ab310bb554299233954fef9,0.95,,,,
5ab69f9a554299710c8d1ef8,0.6,,,,
5ab69f9a554299710c8d1ef8,0.7,,,,
5ab69f9a554299710c8d1ef8,0.8,,,,
5ab69f9a554299710c8d1ef8,0.9,,,,
5ab69f9a554299710c8d1ef8,0.95,,,,
5ab6ff3a5542991d3222372a,0.6,,,,
5ab6ff3a5542991d3222372a,0.7,,,,
5ab6ff3a5542991d3222372a,0.8,,,,
5ab6ff3a5542991d3222372a,0.9,,,,
5ab6ff3a5542991d3222372a,0.95,,,,
5ab878ba55429916710eb06c,0.6,94,94,0,0.0
5ab878ba55429916710eb06c,0.7,94,94,0,0.0
5ab878ba55429916710eb06c,0.8,94,94,0,0.0
5ab878ba55429916710eb06c,0.9,94,94,0,0.0
5ab878ba55429916710eb06c,0.95,94,94,0,0.0
5ab985eb554299131ca42360,0.6,48,48,0,0.0
5ab985eb554299131ca42360,0.7,58,58,0,0.0
5ab985eb554299131ca42360,0.8,58,58,0,0.0
5ab985eb554299131ca42360,0.9,58,58,0,0.0
5ab985eb554299131ca42360,0.95,58,58,0,0.0
5abb61c0554299642a094a86,0.6,,,,
5abb61c0554299642a094a86,0.7,,,,
5abb61c0554299642a094a86,0.8,,,,
5abb61c0554299642a094a86,0.9,,,,
5abb61c0554299642a094a86,0.95,,,,
5abd1daa55429933744ab72e,0.6,,,,
5abd1daa55429933744ab72e,0.7,,,,
5abd1daa55429933744ab72e,0.8,,,,
5abd1daa55429933744ab72e,0.9,,,,
5abd1daa55429933744ab72e,0.95,,,,
5ac298f9554299657fa28fc9,0.6,,,,
5ac298f9554299657fa28fc9,0.7,,,,
5ac298f9554299657fa28fc9,0.8,,,,
5ac298f9554299657fa28fc9,0.9,,,,
5ac298f9554299657fa28fc9,0.95,,,,
5add596f5542990dbb2f7e4d,0.6,,,,
5add596f5542990dbb2f7e4d,0.7,,,,
5add596f5542990dbb2f7e4d,0.8,,,,
5add596f5542990dbb2f7e4d,0.9,,,,
5add596f5542990dbb2f7e4d,0.95,,,,
5adfda9655429925eb1afac0,0.6,,,,
5adfda9655429925eb1afac0,0.7,,,,
5adfda9655429925eb1afac0,0.8,,,,
5adfda9655429925eb1afac0,0.9,,,,
5adfda9655429925eb1afac0,0.95,,,,
5ae13bca55429901ffe4ae17,0.6,,,,
5ae13bca55429901ffe4ae17,0.7,,,,
5ae13bca55429901ffe4ae17,0.8,,,,
5ae13bca55429901ffe4ae17,0.9,,,,
5ae13bca55429901ffe4ae17,0.95,,,,
5ae143ed55429920d5234360,0.6,77,77,0,0.0
5ae143ed55429920d5234360,0.7,77,77,0,0.0
5ae143ed55429920d5234360,0.8,77,77,0,0.0
5ae143ed55429920d5234360,0.9,77,77,0,0.0
5ae143ed55429920d5234360,0.95,77,77,0,0.0
5ae4a2d05542995ad6573de1,0.6,52,52,0,0.0
5ae4a2d05542995ad6573de1,0.7,87,87,0,0.0
5ae4a2d05542995ad6573de1,0.8,87,87,0,0.0
5ae4a2d05542995ad6573de1,0.9,87,87,0,0.0
5ae4a2d05542995ad6573de1,0.95,87,87,0,0.0
5ae56a0d5542990ba0bbb29c,0.6,,,,
5ae56a0d5542990ba0bbb29c,0.7,,,,
5ae56a0d5542990ba0bbb29c,0.8,,,,
5ae56a0d5542990ba0bbb29c,0.9,,,,
5ae56a0d5542990ba0bbb29c,0.95,,,,
5ae5be86554299546bf82f40,0.6,,,,
5ae5be86554299546bf82f40,0.7,,,,
5ae5be86554299546bf82f40,0.8,,,,
5ae5be86554299546bf82f40,0.9,,,,
5ae5be86554299546bf82f40,0.95,,,,
5ae748d1554299572ea547b0,0.6,44,44,0,0.0
5ae748d1554299572ea547b0,0.7,95,95,0,0.0
5ae748d1554299572ea547b0,0.8,95,95,0,0.0
5ae748d1554299572ea547b0,0.9,95,95,0,0.0
5ae748d1554299572ea547b0,0.95,95,95,0,0.0
5ae780a55542997b22f6a79f,0.6,,,,
5ae780a55542997b22f6a79f,0.7,,,,
5ae780a55542997b22f6a79f,0.8,,,,
5ae780a55542997b22f6a79f,0.9,,,,
5ae780a55542997b22f6a79f,0.95,,,,
