example_id,fidelity_level,independent_tokens,nested_tokens,structural_gap,structural_gap_normalized
dry_run_0001,0.6,11,11,0,0.0
dry_run_0001,0.7,16,16,0,0.0
dry_run_0001,0.8,16,16,0,0.0
dry_run_0001,0.9,16,16,0,0.0
dry_run_0001,0.95,16,16,0,0.0
