example_id,fidelity_level,independent_tokens,nested_tokens,structural_gap,structural_gap_normalized
5a711c535542994082a3e59b,0.6,,,,
5a711c535542994082a3e59b,0.7,,,,
5a711c535542994082a3e59b,0.8,,,,
5a711c535542994082a3e59b,0.9,,,,
5a711c535542994082a3e59b,0.95,,,,
5a72df275542992359bc31b3,0.6,,,,
5a72df275542992359bc31b3,0.7,,,,
5a72df275542992359bc31b3,0.8,,,,
5a72df275542992359bc31b3,0.9,,,,
5a72df275542992359bc31b3,0.95,,,,
5a749af055429979e28829b7,0.6,,,,
5a749af055429979e28829b7,0.7,,,,
5a749af055429979e28829b7,0.8,,,,
5a749af055429979e28829b7,0.9,,,,
5a749af055429979e28829b7,0.95,,,,
5a77857155429949eeb29ebf,0.6,73,78,5,0.0684931506849315
5a77857155429949eeb29ebf,0.7,110,110,0,0.0
5a77857155429949eeb29ebf,0.8,110,110,0,0.0
5a77857155429949eeb29ebf,0.9,110,110,0,0.0
5a77857155429949eeb29ebf,0.95,110,110,0,0.0
5a78c235554299078472775d,0.6,,,,
5a78c235554299078472775d,0.7,,,,
5a78c235554299078472775d,0.8,,,,
5a78c235554299078472775d,0.9,,,,
5a78c235554299078472775d,0.95,,,,
5a7b1c745542992d025e6777,0.6,,,,
5a7b1c745542992d025e6777,0.7,,,,
5a7b1c745542992d025e6777,0.8,,,,
5a7b1c745542992d025e6777,0.9,,,,
5a7b1c745542992d025e6777,0.95,,,,
5a7b3fc155429931da12ca3a,0.6,,,,
5a7b3fc155429931da12ca3a,0.7,,,,
5a7b3fc155429931da12ca3a,0.8,,,,
5a7b3fc155429931da12ca3a,0.9,,,,
5a7b3fc155429931da12ca3a,0.95,,,,
5a807f6a5542992bc0c4a737,0.6,,,,
5a807f6a5542992bc0c4a737,0.7,,,,
5a807f6a5542992bc0c4a737,0.8,,,,
5a807f6a5542992bc0c4a737,0.9,,,,
5a807f6a5542992bc0c4a737,0.95,,,,
5a81ed345542995ce29dcc85,0.6,,,,
5a81ed345542995ce29dcc85,0.7,,,,
5a81ed345542995ce29dcc85,0.8,,,,
5a81ed345542995ce29dcc85,0.9,,,,
5a81ed345542995ce29dcc85,0.95,,,,
5a83de04554299334474609f,0.6,153,153,0,0.0
5a83de04554299334474609f,0.7,,,,
5a83de04554299334474609f,0.8,,,,
