example_id,fidelity_level,independent_tokens,nested_tokens,structural_gap,structural_gap_normalized
5ab3b2fb554299753aec59af,0.5714285714285715,79,79,0,0.0
5ab3b2fb554299753aec59af,0.6666666666666666,79,79,0,0.0
5ab3b2fb554299753aec59af,0.7499999999999999,79,79,0,0.0
5ab3b2fb554299753aec59af,1.0,79,79,0,0.0
5ab90a2055429916710eb0ea,0.08695652173913043,17,17,0,0.0
5ab90a2055429916710eb0ea,0.14285714285714288,17,17,0,0.0
5ab90a2055429916710eb0ea,0.16666666666666666,17,17,0,0.0
5ab90a2055429916710eb0ea,0.18181818181818182,17,17,0,0.0
5ab90a2055429916710eb0ea,0.22222222222222224,17,17,0,0.0
5ab90a2055429916710eb0ea,0.25,17,17,0,0.0
5ab90a2055429916710eb0ea,0.2857142857142857,17,17,0,0.0
5ab90a2055429916710eb0ea,0.30769230769230765,17,17,0,0.0
5ab90a2055429916710eb0ea,0.3333333333333333,17,17,0,0.0
5ab90a2055429916710eb0ea,0.3636363636363636,17,17,0,0.0
5ab90a2055429916710eb0ea,0.4,17,17,0,0.0
5ab90a2055429916710eb0ea,0.4444444444444445,17,17,0,0.0
5ab90a2055429916710eb0ea,0.5,17,17,0,0.0
5ab90a2055429916710eb0ea,0.5714285714285715,41,41,0,0.0
5ab90a2055429916710eb0ea,0.6666666666666666,41,41,0,0.0
5ab90a2055429916710eb0ea,0.7499999999999999,41,41,0,0.0
5ab90a2055429916710eb0ea,1.0,41,41,0,0.0
5ab9188c5542991b5579f0f5,0.08695652173913043,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.14285714285714288,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.16666666666666666,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.18181818181818182,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.22222222222222224,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.25,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.2857142857142857,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.30769230769230765,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.3333333333333333,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.3636363636363636,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.4,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.4444444444444445,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.5,23,23,0,0.0
5ab9188c5542991b5579f0f5,0.5714285714285715,,,,
5ab9188c5542991b5579f0f5,0.6666666666666666,,,,
5ab9188c5542991b5579f0f5,0.7499999999999999,,,,
5ab9188c5542991b5579f0f5,1.0,,,,
5ac0805f5542992a796ded29,0.08695652173913043,157,157,0,0.0
5ac0805f5542992a796ded29,0.14285714285714288,157,157,0,0.0
5ac0805f5542992a796ded29,0.16666666666666666,157,157,0,0.0
5ac0805f5542992a796ded29,0.18181818181818182,157,157,0,0.0
5ac0805f5542992a796ded29,0.22222222222222224,157,157,0,0.0
5ac0805f5542992a796ded29,0.25,157,157,0,0.0
5ac0805f5542992a796ded29,0.2857142857142857,157,157,0,0.0
5ac0805f5542992a796ded29,0.30769230769230765,157,157,0,0.0
5ac0805f5542992a796ded29,0.3333333333333333,157,157,0,0.0
5ac0805f5542992a796ded29,0.3636363636363636,157,157,0,0.0
5ac0805f5542992a796ded29,0.4,157,157,0,0.0
5ac0805f5542992a796ded29,0.4444444444444445,157,157,0,0.0
5ac0805f5542992a796ded29,0.5,157,157,0,0.0
5ac0805f5542992a796ded29,0.5714285714285715,,,,
5ac0805f5542992a796ded29,0.6666666666666666,,,,
5ac0805f5542992a796ded29,0.7499999999999999,,,,
5ac0805f5542992a796ded29,1.0,,,,
5add4fd15542992200553a98,0.08695652173913043,110,110,0,0.0
5add4fd15542992200553a98,0.14285714285714288,110,110,0,0.0
5add4fd15542992200553a98,0.16666666666666666,110,110,0,0.0
5add4fd15542992200553a98,0.18181818181818182,110,110,0,0.0
5add4fd15542992200553a98,0.22222222222222224,110,110,0,0.0
5add4fd15542992200553a98,0.25,110,110,0,0.0
5add4fd15542992200553a98,0.2857142857142857,131,138,7,0.05343511450381679
5add4fd15542992200553a98,0.30769230769230765,131,138,7,0.05343511450381679
5add4fd15542992200553a98,0.3333333333333333,131,138,7,0.05343511450381679
5add4fd15542992200553a98,0.3636363636363636,131,138,7,0.05343511450381679
5add4fd15542992200553a98,0.4,131,138,7,0.05343511450381679
5add4fd15542992200553a98,0.4444444444444445,131,138,7,0.05343511450381679
5add4fd15542992200553a98,0.5,131,138,7,0.05343511450381679
5add4fd15542992200553a98,0.5714285714285715,200,207,7,0.035
5add4fd15542992200553a98,0.6666666666666666,200,207,7,0.035
5add4fd15542992200553a98,0.7499999999999999,200,207,7,0.035
5add4fd15542992200553a98,1.0,283,290,7,0.024734982332155476
5ade9c2155429939a52fe8fe,0.08695652173913043,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.14285714285714288,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.16666666666666666,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.18181818181818182,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.22222222222222224,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.25,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.2857142857142857,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.30769230769230765,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.3333333333333333,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.3636363636363636,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.4,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.4444444444444445,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.5,28,28,0,0.0
5ade9c2155429939a52fe8fe,0.5714285714285715,104,104,0,0.0
5ade9c2155429939a52fe8fe,0.6666666666666666,104,104,0,0.0
5ade9c2155429939a52fe8fe,0.7499999999999999,104,104,0,0.0
5ade9c2155429939a52fe8fe,1.0,104,104,0,0.0
5ae0818e55429924de1b70e9,0.08695652173913043,40,40,0,0.0
5ae0818e55429924de1b70e9,0.14285714285714288,40,40,0,0.0
5ae0818e55429924de1b70e9,0.16666666666666666,40,40,0,0.0
5ae0818e55429924de1b70e9,0.18181818181818182,40,40,0,0.0
